,year,month,day,date,round,point,replicate,cloud.cover,precipitation,temperature,wind,sound.low,sound.avg,sound.high,species,detection,bearing,distance,hour,minute,habitat,notes
506,2024,5,1,5/1/24,1,25,2,0,0,43.4,0.6,35.9,69.6,91.9,HOFI,"A, V",270,20,6,40,NA,FO
507,2024,5,1,5/1/24,1,25,2,0,0,43.4,0.6,35.9,69.6,91.9,CALT,A,30,25,6,40,NA,NA
508,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,SPTO,A,200,30,8,24,NA,NA
509,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,SPTO,A,200,30,8,24,NA,NA
510,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,LEGO,A,180,40,8,24,NA,NA
511,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,TUVU,V,200,100,8,25,NA,FO
512,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,TUVU,V,200,100,8,25,NA,FO
513,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,OATI,A,20,15,8,25,NA,NA
514,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,NUWO,A,210,60,8,26,NA,NA
515,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,BUSH,A,220,30,8,26,NA,NA
516,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,BEWR,A,220,35,8,26,NA,NA
517,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,COYE,A,200,40,8,26,NA,NA
518,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,UNBI,A,170,30,8,28,NA,NA
519,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,ACWO,V,310,120,8,29,NA,NA
520,2024,5,1,5/1/24,1,29,1,0,0,63,0.9,32.7,70.5,102.6,CASJ,V,320,80,8,29,NA,NA
521,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,LEGO,V,210,87,8,34,NA,NA
522,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,BUSH,A,290,5,8,34,NA,NA
523,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,BUSH,A,290,5,8,34,NA,NA
524,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,BUSH,A,290,5,8,34,NA,NA
525,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,BUSH,A,290,5,8,34,NA,NA
526,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,VGSW,V,210,90,8,35,NA,NA
527,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,ACWO,A,190,75,8,35,NA,NA
528,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,LAZB,A,200,50,8,35,NA,NA
529,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,ACWO,"A, V",310,120,8,36,NA,NA
530,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,ACWO,"A, V",310,120,8,36,NA,NA
531,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,NUWO,A,210,100,8,37,NA,NA
532,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,BEWR,A,220,60,8,38,NA,NA
533,2024,5,1,5/1/24,1,29,2,0,0,60.6,1.3,32.2,85.3,67.5,CATH,A,170,40,8,38,NA,NA
534,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,HOFI,A,280,100,6,57,NA,NA
535,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,UNKI,A,60,115,6,57,NA,NA
536,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,CASJ,A,120,75,6,58,NA,NA
537,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,BRBL,V,60,20,6,59,NA,FO
538,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,CAQU,A,20,100,6,59,NA,NA
539,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,CALT,A,190,50,6,59,NA,NA
540,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,CASJ,V,40,65,7,0,NA,NA
541,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,EUST,V,200,22,7,0,NA,NA
542,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,UNBI,V,260,50,7,1,NA,FO
543,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,HOFI,A,120,100,7,1,NA,NA
544,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,AMCR,V,150,40,7,1,NA,FO
545,2024,5,4,5/4/24,1,7,1,100,0,53.7,0,31.9,62.4,86.5,MODO,A,120,150,7,1,NA,NA
546,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,RSHA,V,345,81,7,3,NA,NA
547,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,MALL,V,140,75,7,3,NA,FO
548,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,MALL,V,140,75,7,3,NA,FO
549,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,CAQU,A,190,150,7,3,NA,NA
550,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,CALT,A,200,50,7,3,NA,NA
551,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,WEFL,A,150,70,7,4,NA,NA
552,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,UNKI,A,90,122,7,5,NA,NA
553,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,AMCR,V,160,30,7,6,NA,NA
554,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,CAKI,V,160,30,7,6,NA,mobbing crow
555,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,WEFL,A,90,40,7,7,NA,NA
556,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,HOFI,"A, V",215,18,7,8,NA,NA
557,2024,5,4,5/4/24,1,7,2,100,0,51.9,0,32.3,61.9,84.8,HOFI,"A, V",215,18,7,8,NA,NA
558,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,CAQU,V,20,43,10,18,NA,NA
559,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,CAQU,V,20,43,10,18,NA,NA
560,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,NOMO,A,345,70,10,19,NA,NA
561,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,HOFI,V,35,70,10,19,NA,NA
562,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,LASP,V,195,30,10,20,V,NA
563,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,LASP,V,195,30,10,20,V,NA
564,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,ANHU,"A, V",310,51,10,20,NA,NA
565,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,HOFI,"A, V",10,27,10,21,NA,NA
566,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,HOFI,"A, V",10,27,10,21,NA,NA
567,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,CASJ,V,50,50,10,22,NA,NA
568,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,RTHA,V,150,52,10,22,NA,NA
569,2024,5,4,5/4/24,1,8,1,100,F,60.1,0.6,31.3,65.8,88.6,BRBL,V,170,40,10,23,NA,FO
570,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,CASJ,V,130,35,10,24,NA,NA
571,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,LASP,V,40,40,10,24,NA,NA
572,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,LASP,V,40,40,10,24,NA,NA
573,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,NOMO,A,10,70,10,24,NA,NA
574,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,RTHA,V,210,75,10,25,NA,FO
575,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,ANHU,V,215,51,10,26,NA,NA
576,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,EUST,V,80,50,10,26,NA,FO
577,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,CASJ,V,165,64,10,27,V,NA
578,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,LEGO,A,140,60,10,27,NA,NA
579,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,SOSP,A,160,100,10,28,NA,NA
580,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,SOSP,A,50,150,10,29,NA,NA
581,2024,5,4,5/4/24,1,8,2,100,F,60.1,0.6,31.4,66,88.2,HOFI,A,50,100,10,29,NA,NA
582,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,AMCR,V,5,18,9,52,V,NA
583,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,AMCR,V,5,18,9,52,V,NA
584,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,HOFI,A,160,100,9,54,NA,NA
585,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,NOMO,A,160,100,9,54,NA,NA
586,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,SOSP,A,160,100,9,55,NA,NA
587,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,SOSP,A,60,125,9,56,NA,NA
588,2024,5,4,5/4/24,1,19,1,100,0,57.8,0.6,30.9,65.8,87.6,HOFI,A,10,100,9,56,NA,NA
589,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,AMCR,V,50,70,9,59,NA,FO
590,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,UNBI,V,310,40,9,59,NA,FO
591,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,SOSP,A,160,100,10,0,NA,NA
592,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,TUVU,V,85,150,10,0,NA,FO
593,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,TUVU,V,85,150,10,0,NA,FO
594,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,SOSP,A,210,100,10,0,NA,NA
595,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,WIWA,A,240,150,10,1,NA,NA
596,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,CALT,A,150,100,10,2,NA,NA
597,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,UNBI,V,60,110,10,3,NA,songbirds
598,2024,5,4,5/4/24,1,19,2,100,0,60.1,0.6,31.3,69.1,91.2,UNBI,V,60,110,10,3,NA,songbirds
599,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,ANHU,A,0,45,9,27,NA,NA
600,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,MODO,A,220,100,9,27,NA,NA
601,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,RTHA,A,180,15,9,28,NA,NA
602,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,SPTO,A,30,50,9,28,NA,NA
603,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,WREN,A,0,70,9,28,NA,NA
604,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,BHGR,A,350,120,9,30,NA,NA
605,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,CASJ,A,80,75,9,30,NA,NA
606,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,CAQU,A,90,150,9,31,NA,NA
607,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,AMCR,V,20,30,9,31,NA,NA
608,2024,5,4,5/4/24,1,30,1,100,0,54.4,0.6,25.7,65,86.1,BEWR,A,200,40,9,31,NA,NA
609,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,BEWR,A,210,30,9,34,NA,NA
610,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,WEFL,A,235,40,9,34,NA,NA
611,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,RTHA,A,220,50,9,35,NA,NA
612,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,WREN,A,270,75,9,35,NA,NA
613,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,BHGR,A,210,60,9,35,NA,NA
614,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,CAQU,A,120,120,9,36,NA,NA
615,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,WREN,A,320,100,9,36,NA,NA
616,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,NOMO,A,150,150,9,37,NA,NA
617,2024,5,4,5/4/24,1,30,2,100,0,53.9,0,25.7,61.5,80.6,CATH,"A, V",200,100,9,39,NA,NA
618,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,CALT,A,280,70,8,46,V,NA
619,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,MODO,A,290,150,8,47,NA,NA
620,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,EUST,V,200,30,8,48,NA,FO
621,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,CAQU,V,280,85,8,48,NA,NA
622,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,HOFI,V,280,45,8,48,V,NA
623,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,HOFI,A,220,50,8,48,V,NA
624,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,CALT,V,300,40,8,48,V,NA
625,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,CALT,A,60,50,8,49,NA,NA
626,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,UNWA,V,20,65,8,49,NA,FO
627,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,RTHA,V,360,122,8,50,NA,NA
628,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,ACWO,V,350,122,8,50,NA,NA
629,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,MODO,V,350,122,8,50,NA,NA
630,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,ACWO,V,250,20,8,51,NA,FO
631,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,EUST,V,230,30,8,51,NA,FO
632,2024,5,4,5/4/24,1,22,1,100,0,56.6,0,32.1,65.5,83.4,WREN,A,210,100,8,51,NA,NA
633,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,SPTO,A,280,80,8,54,NA,NA
634,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,EUST,V,280,110,8,55,NA,FO
635,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,WREN,A,280,15,8,55,NA,NA
636,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,RTHA,V,350,125,8,55,NA,NA
637,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,HOFI,V,240,50,8,56,V,NA
638,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,HOFI,V,240,50,8,56,V,NA
639,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,HOFI,V,240,50,8,56,V,NA
640,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,CAQU,V,NA,100,8,57,V,NA
641,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,EUCD,A,190,100,8,57,NA,NA
642,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,MODO,A,250,150,8,58,NA,NA
643,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,ANHU,A,60,30,8,58,NA,NA
644,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,ACWO,V,220,50,8,59,V,NA
645,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,ACWO,V,220,50,8,59,V,NA
646,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,HOFI,V,220,50,8,59,V,NA
647,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,HOFI,V,220,50,8,59,V,NA
648,2024,5,4,5/4/24,1,22,2,100,0,56,0,33.6,67.2,81.6,AMRO,V,170,25,8,59,NA,FO
649,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,EUCD,A,240,200,8,17,NA,NA
650,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,WEFL,"A, V",300,15,8,17,NA,NA
651,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,AMRO,A,170,100,8,17,NA,NA
652,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,DEJU,V,30,37,8,18,NA,NA
653,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,HOWR,A,320,50,8,18,NA,NA
654,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,AMCR,A,230,150,8,19,NA,NA
655,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,EUST,A,200,70,8,20,NA,NA
656,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,BLPH,V,260,60,8,21,NA,NA
657,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,CAQU,A,220,150,8,21,NA,NA
658,2024,5,4,5/4/24,1,28,1,100,0,52.9,0,33,49,74,EUST,V,260,40,8,22,NA,NA
659,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,WEFL,A,300,10,8,25,NA,NA
660,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,EUST,A,260,40,8,25,NA,NA
661,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,EUST,A,260,40,8,25,NA,NA
662,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,NOFL,A,350,70,8,25,NA,NA
663,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,UNBI,V,220,100,8,25,NA,NA
664,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,AMRO,A,180,75,8,25,NA,NA
665,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,HOWR,V,160,12,8,27,NA,NA
666,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,HOWR,V,160,12,8,27,NA,NA
667,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,ACWO,A,240,150,8,27,NA,NA
668,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,EUCD,A,290,150,8,28,NA,NA
669,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,WEFL,A,20,30,8,28,NA,NA
670,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,HOWR,A,350,50,8,29,NA,NA
671,2024,5,4,5/4/24,1,28,2,100,0,52.2,0,33.1,45.1,62.9,RSHA,A,20,75,8,30,NA,NA
672,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,HOWR,A,150,71,7,45,NA,NA
673,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,SOSP,A,210,50,7,45,NA,NA
674,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,EUCD,A,150,75,7,45,NA,NA
675,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,ACWO,A,120,200,7,46,NA,NA
676,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,ATFL,V,90,10,7,47,V,NA
677,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,OATI,A,150,60,7,48,NA,NA
678,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,MALL,V,150,50,7,48,NA,FO
679,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,MALL,V,150,50,7,48,NA,FO
680,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,MALL,V,150,50,7,48,NA,FO
681,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,MALL,V,150,50,7,48,NA,FO
682,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,BLPH,A,355,100,7,49,NA,NA
683,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,CAQU,A,75,200,7,49,NA,NA
684,2024,5,4,5/4/24,1,5,1,100,0,53.5,0.6,31.4,61.9,82.2,WEFL,A,170,100,7,50,NA,NA
685,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,HOWR,A,150,60,7,52,NA,NA
686,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,ANHU,"A, V",210,14,7,52,NA,NA
687,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,ACWO,A,110,200,7,53,NA,NA
688,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,SOSP,A,220,150,7,54,NA,NA
689,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,HOWR,A,170,70,7,54,NA,NA
690,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,AMRO,A,110,100,7,55,NA,NA
691,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,UNSP,V,170,77,7,56,NA,SOSP?
692,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,NUWO,A,220,150,7,56,NA,NA
693,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,CBCH,A,140,50,7,57,NA,NA
694,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,BLPH,A,140,75,7,57,NA,NA
695,2024,5,4,5/4/24,1,5,2,100,0,53.3,0.6,31.4,63,85.6,SOSP,A,160,150,7,57,NA,NA
696,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,UNBI,A,350,50,7,23,NA,NA
697,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,BLPH,V,355,44,7,24,NA,NA
698,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,ACWO,A,320,50,7,24,NA,NA
699,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,NUWO,A,40,100,7,25,NA,NA
700,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,MODO,A,40,200,7,25,NA,NA
701,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,SPTO,A,170,100,7,25,NA,NA
702,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,HOFI,A,10,75,7,26,NA,NA
703,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,WREN,A,300,150,7,27,NA,NA
704,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,VGSW,A,50,70,7,27,NA,FO
705,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,LEGO,A,10,70,7,27,NA,NA
706,2024,5,4,5/4/24,1,27,1,100,0,52.7,0,31.5,57.9,78.8,HOFI,V,20,52,7,28,NA,NA
707,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,HOFI,A,350,60,7,30,NA,NA
708,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,BEWR,A,170,30,7,30,NA,NA
709,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,SPTO,A,160,150,7,31,NA,NA
710,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,CALT,A,40,100,7,31,NA,NA
711,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,ACWO,V,20,54,7,32,NA,NA
712,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,VGSW,V,40,50,7,32,NA,FO
713,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,VGSW,V,40,50,7,32,NA,FO
714,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,OATI,A,210,70,7,33,NA,NA
715,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,HOFI,V,5,37,7,34,NA,NA
716,2024,5,4,5/4/24,1,27,2,100,0,52.6,0.6,31.4,60.7,80.5,UNBI,V,190,35,7,33,NA,NA
717,2024,5,4,5/4/24,1,26,1,100,0,51.8,0.6,30.4,60,81.5,AMCR,V,210,24,6,15,R,NA
718,2024,5,4,5/4/24,1,26,1,100,0,51.8,0.6,30.4,60,81.5,AMCR,V,210,24,6,15,R,NA
719,2024,5,4,5/4/24,1,26,1,100,0,51.8,0.6,30.4,60,81.5,CALT,A,240,105,6,15,NA,NA
720,2024,5,4,5/4/24,1,26,1,100,0,51.8,0.6,30.4,60,81.5,HOFI,"A, V",320,60,6,17,NA,FO
721,2024,5,4,5/4/24,1,26,1,100,0,51.8,0.6,30.4,60,81.5,UNBI,V,40,25,6,17,NA,FO
722,2024,5,4,5/4/24,1,26,1,100,0,51.8,0.6,30.4,60,81.5,SAPH,A,175,100,6,18,NA,NA
